idx,AirQualityStation,img_path,s5p_path,date,NO2
1992,wollongong,wollongong/S2A_MSIL2A_20181226T000231_N0500_R030_T56HKG_20230630T210132.npy,wollongong/S5P_RPRO_L2__NO2____20181226.nc,26/12/2018,7.527198364
1993,wollongong,wollongong/S2B_MSIL2A_20200424T000239_N0500_R030_T56HKG_20230418T224420.npy,wollongong/S5P_RPRO_L2__NO2____20200424.nc,24/04/2020,15.05439673
1994,wollongong,wollongong/S2B_MSIL2A_20191106T000239_N0500_R030_T56HKG_20230704T225531.npy,wollongong/S5P_OFFL_L2__NO2____20191106.nc,6/11/2019,9.408997955
1995,wollongong,wollongong/S2B_MSIL2A_20180724T000239_N0500_R030_T56HKG_20230720T000359.npy,wollongong/S5P_OFFL_L2__NO2____20180724.nc,24/07/2018,30.10879346
1996,wollongong,wollongong/S2B_MSIL2A_20180724T000239_N0500_R030_T56HKG_20230720T000359.npy,wollongong/S5P_RPRO_L2__NO2____20180724.nc,24/07/2018,30.10879346
1997,wollongong,wollongong/S2A_MSIL2A_20210114T000241_N0500_R030_T56HKG_20230602T220411.npy,wollongong/S5P_RPRO_L2__NO2____20210114.nc,14/01/2021,9.408997955
1998,wollongong,wollongong/S2B_MSIL2A_20191027T000239_N0500_R030_T56HKG_20230704T192248.npy,wollongong/S5P_RPRO_L2__NO2____20191027.nc,27/10/2019,5.645398773
1999,gunnedah,gunnedah/S2A_MSIL2A_20190515T000241_N0500_R030_T56JKL_20221210T195543.npy,gunnedah/S5P_OFFL_L2__NO2____20190515.nc,15/05/2019,9.408997955
2000,gunnedah,gunnedah/S2A_MSIL2A_20190425T000241_N0500_R030_T56JKL_20221101T182000.npy,gunnedah/S5P_RPRO_L2__NO2____20190425.nc,25/04/2019,13.17259714
2001,gunnedah,gunnedah/S2B_MSIL2A_20200105T000239_N0500_R030_T56JKL_20230421T144219.npy,gunnedah/S5P_OFFL_L2__NO2____20200105.nc,5/01/2020,5.645398773
2002,gunnedah,gunnedah/S2A_MSIL2A_20180520T000241_N0500_R030_T56JKL_20230913T075554.npy,gunnedah/S5P_RPRO_L2__NO2____20180520.nc,20/05/2018,9.408997955
2003,gunnedah,gunnedah/S2A_MSIL2A_20200529T000251_N0500_R030_T56JKL_20230401T020205.npy,gunnedah/S5P_OFFL_L2__NO2____20200529.nc,29/05/2020,7.527198364
2004,gunnedah,gunnedah/S2B_MSIL2A_20210119T000239_N0500_R030_T56JKL_20230612T210800.npy,gunnedah/S5P_OFFL_L2__NO2____20210119.nc,19/01/2021,1.881799591
2005,gunnedah,gunnedah/S2A_MSIL2A_20220208T000241_N0400_R030_T56JKL_20220208T020113.npy,gunnedah/S5P_OFFL_L2__NO2____20220208.nc,8/02/2022,5.645398773
2006,gunnedah,gunnedah/S2A_MSIL2A_20190213T235651_N0500_R030_T56JKL_20221129T000156.npy,gunnedah/S5P_OFFL_L2__NO2____20190213.nc,13/02/2019,5.645398773
2007,gunnedah,gunnedah/S2B_MSIL2A_20210330T000239_N0500_R030_T56JKL_20230518T130434.npy,gunnedah/S5P_OFFL_L2__NO2____20210330.nc,30/03/2021,1.881799591
2008,gunnedah,gunnedah/S2A_MSIL2A_20181206T000231_N0500_R030_T56JKL_20230622T171356.npy,gunnedah/S5P_RPRO_L2__NO2____20181206.nc,6/12/2018,1.881799591
2009,gunnedah,gunnedah/S2B_MSIL2A_20210208T000239_N0500_R030_T56JKL_20230530T012446.npy,gunnedah/S5P_RPRO_L2__NO2____20210208.nc,8/02/2021,1.881799591
2010,gunnedah,gunnedah/S2A_MSIL2A_20210911T000241_N0500_R030_T56JKL_20230114T151656.npy,gunnedah/S5P_RPRO_L2__NO2____20210911.nc,11/09/2021,11.29079755
2011,gunnedah,gunnedah/S2A_MSIL2A_20200229T000241_N0500_R030_T56JKL_20230424T093119.npy,gunnedah/S5P_RPRO_L2__NO2____20200229.nc,29/02/2020,5.645398773
2012,gunnedah,gunnedah/S2A_MSIL2A_20230213T000221_N0509_R030_T56JKL_20230213T024354.npy,gunnedah/S5P_OFFL_L2__NO2____20230213.nc,13/02/2023,1.881799591
2013,gunnedah,gunnedah/S2A_MSIL2A_20210802T000241_N0500_R030_T56JKL_20230116T111806.npy,gunnedah/S5P_RPRO_L2__NO2____20210802.nc,2/08/2021,7.527198364
2014,gunnedah,gunnedah/S2A_MSIL2A_20220827T000231_N0400_R030_T56JKL_20220827T031756.npy,gunnedah/S5P_OFFL_L2__NO2____20220827.nc,27/08/2022,1.881799591
2015,gunnedah,gunnedah/S2A_MSIL2A_20201125T000241_N0500_R030_T56JKL_20230304T053700.npy,gunnedah/S5P_OFFL_L2__NO2____20201125.nc,25/11/2020,1.881799591
2016,gunnedah,gunnedah/S2A_MSIL2A_20211031T000251_N0500_R030_T56JKL_20230107T163702.npy,gunnedah/S5P_RPRO_L2__NO2____20211031.nc,31/10/2021,1.881799591
2017,gunnedah,gunnedah/S2A_MSIL2A_20210414T000231_N0500_R030_T56JKL_20230514T025658.npy,gunnedah/S5P_RPRO_L2__NO2____20210414.nc,14/04/2021,13.17259714
2018,gunnedah,gunnedah/S2B_MSIL2A_20191027T000239_N0500_R030_T56JKL_20230704T192248.npy,gunnedah/S5P_RPRO_L2__NO2____20191027.nc,27/10/2019,1.881799591
2019,gunnedah,gunnedah/S2A_MSIL2A_20191221T000231_N0500_R030_T56JKL_20230607T123434.npy,gunnedah/S5P_RPRO_L2__NO2____20191221.nc,21/12/2019,9.408997955
2020,gunnedah,gunnedah/S2A_MSIL2A_20230524T000221_N0509_R030_T56JKL_20230524T034658.npy,gunnedah/S5P_OFFL_L2__NO2____20230524.nc,24/05/2023,15.05439673
2021,gunnedah,gunnedah/S2A_MSIL2A_20190803T000251_N0500_R030_T56JKL_20230504T120401.npy,gunnedah/S5P_OFFL_L2__NO2____20190803.nc,3/08/2019,13.17259714
2022,gunnedah,gunnedah/S2A_MSIL2A_20200110T000231_N0500_R030_T56JKL_20230427T182712.npy,gunnedah/S5P_RPRO_L2__NO2____20200110.nc,10/01/2020,7.527198364
2023,gunnedah,gunnedah/S2B_MSIL2A_20200901T000249_N0500_R030_T56JKL_20230315T183622.npy,gunnedah/S5P_OFFL_L2__NO2____20200901.nc,1/09/2020,3.763599182
2024,gunnedah,gunnedah/S2A_MSIL2A_20181126T000231_N0500_R030_T56JKL_20230703T153237.npy,gunnedah/S5P_RPRO_L2__NO2____20181126.nc,26/11/2018,7.527198364
2025,gunnedah,gunnedah/S2B_MSIL2A_20211006T000239_N0500_R030_T56JKL_20230111T150222.npy,gunnedah/S5P_RPRO_L2__NO2____20211006.nc,6/10/2021,7.527198364
2026,gunnedah,gunnedah/S2B_MSIL2A_20190331T000239_N0500_R030_T56JKL_20221122T152407.npy,gunnedah/S5P_RPRO_L2__NO2____20190331.nc,31/03/2019,7.527198364
2027,gunnedah,gunnedah/S2B_MSIL2A_20200315T000239_N0500_R030_T56JKL_20230412T102917.npy,gunnedah/S5P_RPRO_L2__NO2____20200315.nc,15/03/2020,3.763599182
2028,gunnedah,gunnedah/S2B_MSIL2A_20210926T000239_N0500_R030_T56JKL_20230115T091602.npy,gunnedah/S5P_OFFL_L2__NO2____20210926.nc,26/09/2021,3.763599182
2029,gunnedah,gunnedah/S2A_MSIL2A_20220409T000241_N0400_R030_T56JKL_20220409T021653.npy,gunnedah/S5P_OFFL_L2__NO2____20220409.nc,9/04/2022,0
2030,gunnedah,gunnedah/S2B_MSIL2A_20181201T000239_N0500_R030_T56JKL_20230622T053914.npy,gunnedah/S5P_OFFL_L2__NO2____20181201.nc,1/12/2018,13.17259714
2031,gunnedah,gunnedah/S2A_MSIL2A_20200628T000251_N0500_R030_T56JKL_20230329T164229.npy,gunnedah/S5P_OFFL_L2__NO2____20200628.nc,28/06/2020,5.645398773
2032,gunnedah,gunnedah/S2A_MSIL2A_20190823T000241_N0500_R030_T56JKL_20230506T190511.npy,gunnedah/S5P_OFFL_L2__NO2____20190823.nc,23/08/2019,13.17259714
2033,gunnedah,gunnedah/S2A_MSIL2A_20210822T000241_N0500_R030_T56JKL_20230120T094129.npy,gunnedah/S5P_OFFL_L2__NO2____20210822.nc,22/08/2021,3.763599182
2034,gunnedah,gunnedah/S2B_MSIL2A_20191216T000239_N0500_R030_T56JKL_20230607T232143.npy,gunnedah/S5P_RPRO_L2__NO2____20191216.nc,16/12/2019,5.645398773
2035,gunnedah,gunnedah/S2B_MSIL2A_20201011T000249_N0500_R030_T56JKL_20230307T171207.npy,gunnedah/S5P_OFFL_L2__NO2____20201011.nc,11/10/2020,3.763599182
2036,gunnedah,gunnedah/S2B_MSIL2A_20190311T000239_N0500_R030_T56JKL_20221120T055548.npy,gunnedah/S5P_OFFL_L2__NO2____20190311.nc,11/03/2019,11.29079755
2037,gunnedah,gunnedah/S2A_MSIL2A_20200718T000251_N0500_R030_T56JKL_20230324T122827.npy,gunnedah/S5P_RPRO_L2__NO2____20200718.nc,18/07/2020,13.17259714
2038,gunnedah,gunnedah/S2B_MSIL2A_20210218T000239_N0500_R030_T56JKL_20230522T084815.npy,gunnedah/S5P_OFFL_L2__NO2____20210218.nc,18/02/2021,0
2039,gunnedah,gunnedah/S2A_MSIL2A_20220529T000251_N0400_R030_T56JKL_20220529T030818.npy,gunnedah/S5P_RPRO_L2__NO2____20220529.nc,29/05/2022,9.408997955
2040,gunnedah,gunnedah/S2B_MSIL2A_20191007T000239_N0500_R030_T56JKL_20230615T001247.npy,gunnedah/S5P_OFFL_L2__NO2____20191007.nc,7/10/2019,7.527198364
2041,gunnedah,gunnedah/S2B_MSIL2A_20180912T000229_N0500_R030_T56JKL_20230813T145932.npy,gunnedah/S5P_OFFL_L2__NO2____20180912.nc,12/09/2018,15.05439673
2042,gunnedah,gunnedah/S2B_MSIL2A_20230509T000229_N0509_R030_T56JKL_20230509T012929.npy,gunnedah/S5P_OFFL_L2__NO2____20230509.nc,9/05/2023,13.17259714
2043,gunnedah,gunnedah/S2B_MSIL2A_20191106T000239_N0500_R030_T56JKL_20230704T225531.npy,gunnedah/S5P_OFFL_L2__NO2____20191106.nc,6/11/2019,11.29079755
2044,gunnedah,gunnedah/S2A_MSIL2A_20201225T000241_N0500_R030_T56JKL_20230301T044649.npy,gunnedah/S5P_RPRO_L2__NO2____20201225.nc,25/12/2020,0
2045,gunnedah,gunnedah/S2A_MSIL2A_20220320T000241_N0400_R030_T56JKL_20220320T021130.npy,gunnedah/S5P_OFFL_L2__NO2____20220320.nc,20/03/2022,1.881799591
2046,tamworth,tamworth/S2A_MSIL2A_20230213T000221_N0509_R030_T56JKL_20230213T024354.npy,tamworth/S5P_OFFL_L2__NO2____20230213.nc,13/02/2023,1.881799591
2047,tamworth,tamworth/S2A_MSIL2A_20211031T000251_N0500_R030_T56JKL_20230107T163702.npy,tamworth/S5P_OFFL_L2__NO2____20211031.nc,31/10/2021,1.881799591
2048,tamworth,tamworth/S2A_MSIL2A_20230305T000221_N0509_R030_T56JKL_20230305T024055.npy,tamworth/S5P_OFFL_L2__NO2____20230305.nc,5/03/2023,5.645398773
2049,tamworth,tamworth/S2A_MSIL2A_20220320T000241_N0400_R030_T56JKL_20220320T021130.npy,tamworth/S5P_OFFL_L2__NO2____20220320.nc,20/03/2022,1.881799591
2050,tamworth,tamworth/S2A_MSIL2A_20230504T000221_N0509_R030_T56JKL_20230504T041857.npy,tamworth/S5P_OFFL_L2__NO2____20230504.nc,4/05/2023,15.05439673
2051,site_5449,site_5449/S2B_MSIL2A_20211103T054009_N0500_R005_T43QBF_20221228T113403.npy,site_5449/S5P_OFFL_L2__NO2____20211103.nc,3/11/2021,0.02
2052,site_5449,site_5449/S2A_MSIL2A_20230522T053641_N0509_R005_T43QBF_20230522T090554.npy,site_5449/S5P_OFFL_L2__NO2____20230522.nc,22/05/2023,20.425625
2053,site_5449,site_5449/S2A_MSIL2A_20230422T053641_N0509_R005_T43QBF_20230422T091257.npy,site_5449/S5P_OFFL_L2__NO2____20230422.nc,22/04/2023,20.55513889
2054,site_5449,site_5449/S2B_MSIL2A_20230216T053919_N0509_R005_T43QBF_20230216T082117.npy,site_5449/S5P_OFFL_L2__NO2____20230216.nc,16/02/2023,9.142291667
2055,site_5449,site_5449/S2B_MSIL2A_20230507T053649_N0509_R005_T43QBF_20230507T082039.npy,site_5449/S5P_OFFL_L2__NO2____20230507.nc,7/05/2023,20.55086806
2056,site_5449,site_5449/S2B_MSIL2A_20211223T054239_N0500_R005_T43QBF_20221227T013650.npy,site_5449/S5P_OFFL_L2__NO2____20211223.nc,23/12/2021,14.01
2057,site_5449,site_5449/S2A_MSIL2A_20230323T053641_N0509_R005_T43QBF_20230323T093855.npy,site_5449/S5P_OFFL_L2__NO2____20230323.nc,23/03/2023,20.39768519
2058,site_5449,site_5449/S2A_MSIL2A_20231218T054231_N0510_R005_T43QBF_20231218T083958.npy,site_5449/S5P_OFFL_L2__NO2____20231218.nc,18/12/2023,9.9525
2059,site_5449,site_5449/S2B_MSIL2A_20230117T054149_N0509_R005_T43QBF_20230118T080637.npy,site_5449/S5P_OFFL_L2__NO2____20230117.nc,17/01/2023,0.19775641
2060,site_5449,site_5449/S2B_MSIL2A_20230127T054109_N0509_R005_T43QBF_20230127T075929.npy,site_5449/S5P_OFFL_L2__NO2____20230127.nc,27/01/2023,0.154895833
2061,site_5454,site_5454/S2B_MSIL2A_20211103T054009_N0500_R005_T43QBF_20221228T113403.npy,site_5454/S5P_OFFL_L2__NO2____20211103.nc,3/11/2021,13.04
2062,site_5454,site_5454/S2B_MSIL2A_20230206T054019_N0509_R005_T43QBF_20230206T081423.npy,site_5454/S5P_OFFL_L2__NO2____20230206.nc,6/02/2023,13.80170139
2063,site_5454,site_5454/S2A_MSIL2A_20230522T053641_N0509_R005_T43QBF_20230522T090554.npy,site_5454/S5P_OFFL_L2__NO2____20230522.nc,22/05/2023,13.88395833
2064,site_5454,site_5454/S2B_MSIL2A_20230308T053659_N0509_R005_T43QBF_20230308T082242.npy,site_5454/S5P_OFFL_L2__NO2____20230308.nc,8/03/2023,13.90548611
2065,site_5454,site_5454/S2A_MSIL2A_20220417T053651_N0400_R005_T43QBF_20220417T093044.npy,site_5454/S5P_RPRO_L2__NO2____20220417.nc,17/04/2022,10.01
2066,site_5454,site_5454/S2A_MSIL2A_20230422T053641_N0509_R005_T43QBF_20230422T091257.npy,site_5454/S5P_OFFL_L2__NO2____20230422.nc,22/04/2023,13.82743056
2067,site_5454,site_5454/S2B_MSIL2A_20230216T053919_N0509_R005_T43QBF_20230216T082117.npy,site_5454/S5P_OFFL_L2__NO2____20230216.nc,16/02/2023,13.82996528
2068,site_5454,site_5454/S2B_MSIL2A_20230107T054219_N0509_R005_T43QBF_20230107T074110.npy,site_5454/S5P_OFFL_L2__NO2____20230107.nc,7/01/2023,64.9925
2069,site_5454,site_5454/S2A_MSIL2A_20230211T053951_N0509_R005_T43QBF_20230211T081556.npy,site_5454/S5P_OFFL_L2__NO2____20230211.nc,11/02/2023,13.79190972
2070,site_5454,site_5454/S2B_MSIL2A_20231223T054239_N0510_R005_T43QBF_20231223T071155.npy,site_5454/S5P_OFFL_L2__NO2____20231223.nc,23/12/2023,11.29260417
2071,site_5454,site_5454/S2A_MSIL2A_20230201T054041_N0509_R005_T43QBF_20230201T085600.npy,site_5454/S5P_OFFL_L2__NO2____20230201.nc,1/02/2023,13.85694444
2072,site_5454,site_5454/S2A_MSIL2A_20211019T053841_N0500_R005_T43QBF_20230118T164016.npy,site_5454/S5P_OFFL_L2__NO2____20211019.nc,19/10/2021,4.01
2073,site_5454,site_5454/S2A_MSIL2A_20230512T053641_N0509_R005_T43QBF_20230512T091158.npy,site_5454/S5P_OFFL_L2__NO2____20230512.nc,12/05/2023,13.81121528
2074,site_5454,site_5454/S2A_MSIL2A_20230323T053641_N0509_R005_T43QBF_20230323T093855.npy,site_5454/S5P_OFFL_L2__NO2____20230323.nc,23/03/2023,13.92916667
2075,site_5454,site_5454/S2A_MSIL2A_20231208T054221_N0509_R005_T43QBF_20231208T084406.npy,site_5454/S5P_OFFL_L2__NO2____20231208.nc,8/12/2023,11.27795139
2076,site_5454,site_5454/S2A_MSIL2A_20220507T053651_N0400_R005_T43QBF_20220507T103017.npy,site_5454/S5P_RPRO_L2__NO2____20220507.nc,7/05/2022,9.99
2077,site_5454,site_5454/S2B_MSIL2A_20230226T053809_N0509_R005_T43QBF_20230226T082944.npy,site_5454/S5P_OFFL_L2__NO2____20230226.nc,26/02/2023,13.81263889
2078,site_5454,site_5454/S2A_MSIL2A_20230102T054231_N0509_R005_T43QBF_20230102T083154.npy,site_5454/S5P_OFFL_L2__NO2____20230102.nc,2/01/2023,18.80583333
2079,site_5454,site_5454/S2A_MSIL2A_20211208T054221_N0500_R005_T43QBF_20221228T191135.npy,site_5454/S5P_RPRO_L2__NO2____20211208.nc,8/12/2021,15.42
2080,site_5454,site_5454/S2B_MSIL2A_20230127T054109_N0509_R005_T43QBF_20230127T075929.npy,site_5454/S5P_OFFL_L2__NO2____20230127.nc,27/01/2023,13.90791667
2081,site_5454,site_5454/S2A_MSIL2A_20211218T054241_N0500_R005_T43QBF_20221226T134208.npy,site_5454/S5P_OFFL_L2__NO2____20211218.nc,18/12/2021,14.98
2082,site_5454,site_5454/S2B_MSIL2A_20211014T053809_N0500_R005_T43QBF_20230115T052440.npy,site_5454/S5P_OFFL_L2__NO2____20211014.nc,14/10/2021,4.11
2083,site_253,site_253/S2A_MSIL2A_20200328T053641_N0500_R005_T43REQ_20230601T154807.npy,site_253/S5P_RPRO_L2__NO2____20200328.nc,28/03/2020,18.71
2084,site_253,site_253/S2B_MSIL2A_20220323T053639_N0400_R005_T43REQ_20220323T081309.npy,site_253/S5P_RPRO_L2__NO2____20220323.nc,23/03/2022,23.79
2085,site_253,site_253/S2A_MSIL2A_20230313T053641_N0509_R005_T43REQ_20230313T093233.npy,site_253/S5P_OFFL_L2__NO2____20230313.nc,13/03/2023,17.01114583
2086,site_253,site_253/S2A_MSIL2A_20230201T054041_N0509_R005_T43REQ_20230201T085600.npy,site_253/S5P_OFFL_L2__NO2____20230201.nc,1/02/2023,17.65864583
2087,site_253,site_253/S2B_MSIL2A_20211223T054239_N0500_R005_T43REQ_20221227T013650.npy,site_253/S5P_OFFL_L2__NO2____20211223.nc,23/12/2021,31.81
2088,site_253,site_253/S2B_MSIL2A_20220611T053649_N0400_R005_T43REQ_20220611T083632.npy,site_253/S5P_OFFL_L2__NO2____20220611.nc,11/06/2022,13.2
2089,site_253,site_253/S2B_MSIL2A_20220929T053639_N0400_R005_T43REQ_20220929T081555.npy,site_253/S5P_OFFL_L2__NO2____20220929.nc,29/09/2022,12.75
2090,site_253,site_253/S2B_MSIL2A_20210127T054109_N0500_R005_T43REQ_20230527T205712.npy,site_253/S5P_RPRO_L2__NO2____20210127.nc,27/01/2021,26.35
2091,site_253,site_253/S2A_MSIL2A_20221123T054141_N0400_R005_T43REQ_20221123T084054.npy,site_253/S5P_OFFL_L2__NO2____20221123.nc,23/11/2022,24.73
2092,site_253,site_253/S2A_MSIL2A_20191010T053731_N0500_R005_T43REQ_20230614T013025.npy,site_253/S5P_OFFL_L2__NO2____20191010.nc,10/10/2019,44.52
2093,site_253,site_253/S2B_MSIL2A_20201108T054039_N0500_R005_T43REQ_20230302T144331.npy,site_253/S5P_RPRO_L2__NO2____20201108.nc,8/11/2020,30.4
2094,site_253,site_253/S2B_MSIL2A_20231123T054139_N0509_R005_T43REQ_20231123T070647.npy,site_253/S5P_OFFL_L2__NO2____20231123.nc,23/11/2023,35.30236111
2095,site_253,site_253/S2B_MSIL2A_20230507T053649_N0509_R005_T43REQ_20230507T082039.npy,site_253/S5P_OFFL_L2__NO2____20230507.nc,7/05/2023,15.81007576
2096,site_253,site_253/S2A_MSIL2A_20201113T054101_N0500_R005_T43REQ_20230411T173006.npy,site_253/S5P_RPRO_L2__NO2____20201113.nc,13/11/2020,28.85
2097,site_253,site_253/S2A_MSIL2A_20210402T053641_N0500_R005_T43REQ_20230526T000338.npy,site_253/S5P_OFFL_L2__NO2____20210402.nc,2/04/2021,38.99
2098,site_253,site_253/S2A_MSIL2A_20210201T054041_N0500_R005_T43REQ_20230603T012031.npy,site_253/S5P_RPRO_L2__NO2____20210201.nc,1/02/2021,69.36
2099,site_253,site_253/S2B_MSIL2A_20190508T053649_N0500_R005_T43REQ_20221211T085113.npy,site_253/S5P_OFFL_L2__NO2____20190508.nc,8/05/2019,11.61
2100,site_253,site_253/S2B_MSIL2A_20211103T054009_N0500_R005_T43REQ_20230101T114001.npy,site_253/S5P_RPRO_L2__NO2____20211103.nc,3/11/2021,47.07
2101,site_253,site_253/S2A_MSIL2A_20200616T053651_N0500_R005_T43REQ_20230403T020819.npy,site_253/S5P_RPRO_L2__NO2____20200616.nc,16/06/2020,18.07
2102,site_253,site_253/S2A_MSIL2A_20190602T053641_N0500_R005_T43REQ_20221219T062103.npy,site_253/S5P_RPRO_L2__NO2____20190602.nc,2/06/2019,4.81
2103,site_253,site_253/S2A_MSIL2A_20201103T054011_N0500_R005_T43REQ_20230407T153038.npy,site_253/S5P_OFFL_L2__NO2____20201103.nc,3/11/2020,32.87
2104,site_253,site_253/S2B_MSIL2A_20230117T054149_N0509_R005_T43REQ_20230117T070452.npy,site_253/S5P_OFFL_L2__NO2____20230117.nc,17/01/2023,17.46354167
2105,site_253,site_253/S2B_MSIL2A_20211213T054229_N0500_R005_T43REQ_20221225T073321.npy,site_253/S5P_OFFL_L2__NO2____20211213.nc,13/12/2021,34.62
2106,site_253,site_253/S2A_MSIL2A_20201014T053811_N0500_R005_T43REQ_20230410T000848.npy,site_253/S5P_OFFL_L2__NO2____20201014.nc,14/10/2020,18.16
2107,site_253,site_253/S2A_MSIL2A_20210522T053641_N0500_R005_T43REQ_20230225T040626.npy,site_253/S5P_RPRO_L2__NO2____20210522.nc,22/05/2021,25.52
2108,site_253,site_253/S2B_MSIL2A_20221218T054239_N0509_R005_T43REQ_20221218T071346.npy,site_253/S5P_OFFL_L2__NO2____20221218.nc,18/12/2022,24.73
2109,site_253,site_253/S2A_MSIL2A_20211118T054121_N0500_R005_T43REQ_20230105T033849.npy,site_253/S5P_RPRO_L2__NO2____20211118.nc,18/11/2021,40.7
2110,site_253,site_253/S2A_MSIL2A_20221213T054231_N0509_R005_T43REQ_20221213T104856.npy,site_253/S5P_OFFL_L2__NO2____20221213.nc,13/12/2022,22.9
2111,site_253,site_253/S2A_MSIL2A_20181015T053801_N0500_R005_T43REQ_20230730T091800.npy,site_253/S5P_RPRO_L2__NO2____20181015.nc,15/10/2018,11.01
2112,site_253,site_253/S2B_MSIL2A_20200222T053839_N0500_R005_T43REQ_20230610T091348.npy,site_253/S5P_OFFL_L2__NO2____20200222.nc,22/02/2020,30.24
2113,site_253,site_253/S2B_MSIL2A_20210606T053639_N0500_R005_T43REQ_20230313T234135.npy,site_253/S5P_RPRO_L2__NO2____20210606.nc,6/06/2021,21.04
2114,site_253,site_253/S2B_MSIL2A_20180801T053639_N0500_R005_T43REQ_20230709T063405.npy,site_253/S5P_RPRO_L2__NO2____20180801.nc,1/08/2018,13.1
2115,site_253,site_253/S2A_MSIL2A_20191020T053841_N0500_R005_T43REQ_20230622T091439.npy,site_253/S5P_RPRO_L2__NO2____20191020.nc,20/10/2019,31.88
2116,site_253,site_253/S2A_MSIL2A_20200318T053641_N0500_R005_T43REQ_20230408T203916.npy,site_253/S5P_OFFL_L2__NO2____20200318.nc,18/03/2020,24.46
2117,site_253,site_253/S2A_MSIL2A_20210211T053941_N0500_R005_T43REQ_20230609T093359.npy,site_253/S5P_OFFL_L2__NO2____20210211.nc,11/02/2021,50.46
2118,site_253,site_253/S2B_MSIL2A_20231213T054229_N0509_R005_T43REQ_20231213T070452.npy,site_253/S5P_OFFL_L2__NO2____20231213.nc,13/12/2023,30.57857639
2119,site_253,site_253/S2A_MSIL2A_20200308T053651_N0500_R005_T43REQ_20230423T042301.npy,site_253/S5P_OFFL_L2__NO2____20200308.nc,8/03/2020,51.79
2120,site_253,site_253/S2B_MSIL2A_20211014T053809_N0500_R005_T43REQ_20230115T052440.npy,site_253/S5P_OFFL_L2__NO2____20211014.nc,14/10/2021,15.12
2121,site_253,site_253/S2A_MSIL2A_20190503T053651_N0500_R005_T43REQ_20221221T101009.npy,site_253/S5P_OFFL_L2__NO2____20190503.nc,3/05/2019,10.08
2122,site_253,site_253/S2A_MSIL2A_20211009T053731_N0500_R005_T43REQ_20230127T111553.npy,site_253/S5P_RPRO_L2__NO2____20211009.nc,9/10/2021,8.58
2123,site_253,site_253/S2B_MSIL2A_20200323T053639_N0500_R005_T43REQ_20230409T015653.npy,site_253/S5P_RPRO_L2__NO2____20200323.nc,23/03/2020,17.96
2124,site_253,site_253/S2A_MSIL2A_20190423T053651_N0500_R005_T43REQ_20221030T125353.npy,site_253/S5P_OFFL_L2__NO2____20190423.nc,23/04/2019,2.96
2125,site_253,site_253/S2A_MSIL2A_20231118T054111_N0509_R005_T43REQ_20231118T084656.npy,site_253/S5P_OFFL_L2__NO2____20231118.nc,18/11/2023,27.66152778
2126,site_253,site_253/S2A_MSIL2A_20201223T054241_N0500_R005_T43REQ_20230331T112101.npy,site_253/S5P_OFFL_L2__NO2____20201223.nc,23/12/2020,26.73
2127,site_1438,site_1438/S2A_MSIL2A_20200328T053641_N0500_R005_T43REQ_20230601T154807.npy,site_1438/S5P_RPRO_L2__NO2____20200328.nc,28/03/2020,9.78
2128,site_1438,site_1438/S2B_MSIL2A_20220323T053639_N0400_R005_T43REQ_20220323T081309.npy,site_1438/S5P_RPRO_L2__NO2____20220323.nc,23/03/2022,14.73
2129,site_1438,site_1438/S2A_MSIL2A_20200527T053651_N0500_R005_T43REQ_20230508T113109.npy,site_1438/S5P_RPRO_L2__NO2____20200527.nc,27/05/2020,9.89
2130,site_1438,site_1438/S2A_MSIL2A_20230201T054041_N0509_R005_T43REQ_20230201T085600.npy,site_1438/S5P_OFFL_L2__NO2____20230201.nc,1/02/2023,17.01253472
2131,site_1438,site_1438/S2B_MSIL2A_20211223T054239_N0500_R005_T43REQ_20221227T013650.npy,site_1438/S5P_OFFL_L2__NO2____20211223.nc,23/12/2021,21.33
2132,site_1438,site_1438/S2B_MSIL2A_20220611T053649_N0400_R005_T43REQ_20220611T083632.npy,site_1438/S5P_OFFL_L2__NO2____20220611.nc,11/06/2022,8.96
2133,site_1438,site_1438/S2A_MSIL2A_20181224T054231_N0500_R005_T43REQ_20230725T183104.npy,site_1438/S5P_OFFL_L2__NO2____20181224.nc,24/12/2018,18.97
2134,site_1438,site_1438/S2B_MSIL2A_20210127T054109_N0500_R005_T43REQ_20230527T205712.npy,site_1438/S5P_RPRO_L2__NO2____20210127.nc,27/01/2021,19.65
2135,site_1438,site_1438/S2B_MSIL2A_20220919T053649_N0400_R005_T43REQ_20220919T082431.npy,site_1438/S5P_OFFL_L2__NO2____20220919.nc,19/09/2022,16.35
2136,site_1438,site_1438/S2A_MSIL2A_20191010T053731_N0500_R005_T43REQ_20230614T013025.npy,site_1438/S5P_RPRO_L2__NO2____20191010.nc,10/10/2019,16.23
